mint,creation_time,transaction_count_0to5s,buy_pressure_0to5s,volume_0to5s,rsi_0to5s,price_volatility_0to5s,volume_volatility_0to5s,momentum_0to5s,trade_amount_variance_0to5s,transaction_rate_0to5s,trade_concentration_0to5s,unique_wallets_0to5s,transaction_count_5to10s,buy_pressure_5to10s,volume_5to10s,rsi_5to10s,price_volatility_5to10s,volume_volatility_5to10s,momentum_5to10s,trade_amount_variance_5to10s,transaction_rate_5to10s,trade_concentration_5to10s,unique_wallets_5to10s,transaction_count_10to15s,buy_pressure_10to15s,volume_10to15s,rsi_10to15s,price_volatility_10to15s,volume_volatility_10to15s,momentum_10to15s,trade_amount_variance_10to15s,transaction_rate_10to15s,trade_concentration_10to15s,unique_wallets_10to15s,transaction_count_15to20s,buy_pressure_15to20s,volume_15to20s,rsi_15to20s,price_volatility_15to20s,volume_volatility_15to20s,momentum_15to20s,trade_amount_variance_15to20s,transaction_rate_15to20s,trade_concentration_15to20s,unique_wallets_15to20s,transaction_count_20to25s,buy_pressure_20to25s,volume_20to25s,rsi_20to25s,price_volatility_20to25s,volume_volatility_20to25s,momentum_20to25s,trade_amount_variance_20to25s,transaction_rate_20to25s,trade_concentration_20to25s,unique_wallets_20to25s,transaction_count_25to30s,buy_pressure_25to30s,volume_25to30s,rsi_25to30s,price_volatility_25to30s,volume_volatility_25to30s,momentum_25to30s,trade_amount_variance_25to30s,transaction_rate_25to30s,trade_concentration_25to30s,unique_wallets_25to30s,transaction_count_0to10s,buy_pressure_0to10s,volume_0to10s,rsi_0to10s,price_volatility_0to10s,volume_volatility_0to10s,momentum_0to10s,trade_amount_variance_0to10s,transaction_rate_0to10s,trade_concentration_0to10s,unique_wallets_0to10s,transaction_count_10to20s,buy_pressure_10to20s,volume_10to20s,rsi_10to20s,price_volatility_10to20s,volume_volatility_10to20s,momentum_10to20s,trade_amount_variance_10to20s,transaction_rate_10to20s,trade_concentration_10to20s,unique_wallets_10to20s,transaction_count_20to30s,buy_pressure_20to30s,volume_20to30s,rsi_20to30s,price_volatility_20to30s,volume_volatility_20to30s,momentum_20to30s,trade_amount_variance_20to30s,transaction_rate_20to30s,trade_concentration_20to30s,unique_wallets_20to30s,transaction_count_0to20s,buy_pressure_0to20s,volume_0to20s,rsi_0to20s,price_volatility_0to20s,volume_volatility_0to20s,momentum_0to20s,trade_amount_variance_0to20s,transaction_rate_0to20s,trade_concentration_0to20s,unique_wallets_0to20s,transaction_count_0to30s,buy_pressure_0to30s,volume_0to30s,rsi_0to30s,price_volatility_0to30s,volume_volatility_0to30s,momentum_0to30s,trade_amount_variance_0to30s,transaction_rate_0to30s,trade_concentration_0to30s,unique_wallets_0to30s,initial_investment_ratio,initial_market_cap,market_cap_at_30s,peak_market_cap,percent_increase,percent_increase_at_30,time_to_peak,hit_peak_before_30
F5w1NX8VmKEhBtWzS9eTK5ZH7L2JRQRuNEoGgiS7pump,2025-01-29T17:28:45.897602,6,0.8333333333333334,1.3513243240000001,90.55336021134148,0.004659986459535868,1.8291883530480257,0.01036929211581419,0.16972020297955068,1.2,0.0,1,1,1.0,0.33,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.5,50,0.0,0.0,0,0.0,0.2,0.0,1,7,0.8571428571428571,3.528931086,80.74830558989329,0.062168883643727024,1.1171723339166837,0.16947978998101784,0.3171981305295849,1.4,0.0,1,13,0.8461538461538461,6.3608834100000005,79.67817986663114,0.07651582551943988,1.141138844554026,0.21316747081330806,0.3117634109014547,2.6,0.0,1,11,0.8181818181818182,5.59741621,74.42743596304017,0.028624010168497947,1.055609192761568,0.10953136560751968,0.2885334437557277,2.2,0.0,1,7,0.8571428571428571,1.6813243240000002,96.3300392124394,0.009817310043470959,1.5952816299965544,0.03049304982145466,0.14681878998789397,0.7,0.0,1,8,0.875,4.028931086,81.08102340478476,0.06736557963933253,1.0460945652355969,0.1751755000856536,0.2775502325342287,0.8,0.0,1,24,0.8333333333333334,11.95829962,79.26719127373187,0.0977004160731288,1.101482094404397,0.4120486824494308,0.3012113005343377,2.4,0.0,1,15,0.8666666666666667,5.71025541,84.07331887289888,0.08779685864488734,1.270195598872892,0.247286255446835,0.23381359367077784,0.75,0.0,1,39,0.8461538461538461,17.668555029999997,80.79830736704486,0.1791825290216033,1.1649946146784949,0.7733777619384267,0.27856124094706486,1.3,0.0,1,1.0,34.09744948355283,61.55252085203276,105.88187333976528,72.0187441133348,80.51942823970776,45.555185,False
EXFXY3BVMiprsK3Xxc8p68KUykYjtWCCqTPPATtipump,2025-01-29T17:08:00.617464,7,1.0,0.328114491,0.0,0.004542938984172453,0.6503178185407922,0.014209731721411975,0.0009291932575854785,1.4,0.0,1,1,1.0,0.635388399,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.43956,50,0.0,0.0,0,0.0,0.2,0.0,1,1,0.0,5.3074e-05,50,0.0,0.0,0,0.0,0.2,0.0,1,8,1.0,0.96350289,0.0,0.01227780837777474,1.6332951914896605,0.04201593867713119,0.03869505214738932,0.8,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,0.5,0.439613074,0.0,1.1116973387619146e-06,0.9997585422129643,-2.223392205784631e-06,0.048291584500492375,0.2,0.0,1,8,1.0,0.96350289,0.0,0.01227780837777474,1.6332951914896605,0.04201593867713119,0.03869505214738932,0.4,0.0,1,10,0.9,1.403115964,99.99616090443837,0.022499662700891966,1.4639724895352786,0.061469892712805736,0.042194220013259315,0.3333333333333333,0.0,1,1.0,66.70447948471396,70.65406448074215,96.7233231528366,36.89704033828093,5.9210191377526336,162.321091,False
7KPvBvVkDouByYLLz6knFopDFVRyXbUqmhv4Z3PNpump,2025-01-29T17:20:33.439101,21,0.8095238095238095,51.31341209799999,68.12520256020262,0.2503537467581309,0.6776878530732479,1.5251450921751302,2.7420956610841145,4.2,0.0,1,9,0.7777777777777778,10.521368756000001,31.843000140776184,0.07136681651768353,1.215594575067675,-0.11837188609923766,2.0194679817863377,1.8,0.0,1,6,0.5,7.307429999,1.0390096028162077,0.06438029369515884,1.234413271053971,-0.1687343745392206,2.260205831079189,1.2,0.0,1,8,0.625,10.731514946999999,82.92427912713956,0.09263509523765645,0.8049044336207872,0.3107303421683901,1.165817941916097,1.6,0.0,1,36,0.5,73.23367973500001,45.08302140169846,0.3753675024154773,0.8943569040352821,-0.3511785631976057,3.310079611154651,7.2,0.0,1,42,0.8095238095238095,61.705829947000005,68.06851823531994,0.2436885184526869,2.3811185842472766,1.6901570977036309,12.238152606424778,8.4,0.0,1,30,0.8,61.83478085399999,62.693969943968824,0.2135585132782888,0.8214035569496484,1.3085262757718412,2.866396737223363,3.0,0.0,1,14,0.5714285714285714,18.038944946,53.02313697584675,0.0821681612769164,0.9934603716265108,0.03545414927391354,1.638578647119297,1.4,0.0,1,78,0.6666666666666666,134.93950968200002,54.91675601341451,0.30975366471226423,1.654928566419892,0.6346835133624336,8.196860712529356,7.8,0.0,1,44,0.7272727272727273,79.87372579999999,58.480740243693326,0.2052797149024716,0.8891456493179198,1.1220022962130949,2.605243666107721,2.2,0.0,1,122,0.6885245901639344,214.81323548199993,56.21445669159482,0.39137070438204025,1.412080464837928,2.5972261800091605,6.181890403074134,4.066666666666666,0.0,1,1.0,35.2431538987262,127.4735220874491,186.7262800390954,0,261.69726027855984,21.955871,True
583aoZosZ6VRfRYeKaUrDXeEPVUubRKFJUNZiZ636QGr,2025-01-29T17:17:35.740082,6,0.6666666666666666,2.047059958,2.9084294078660093,0.05868272370223302,1.997799855180291,-0.1161649427806943,0.4645822151184913,1.2,0.0,1,1,1.0,0.020584353,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,7,0.7142857142857143,2.067644311,3.852046779907141,0.056255349133559535,2.1698847479235224,-0.11495446228492723,0.4107985632150971,0.7,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,7,0.7142857142857143,2.067644311,3.852046779907141,0.056255349133559535,2.1698847479235224,-0.11495446228492723,0.4107985632150971,0.35,0.0,1,7,0.7142857142857143,2.067644311,3.852046779907141,0.056255349133559535,2.1698847479235224,-0.11495446228492723,0.4107985632150971,0.23333333333333334,0.0,1,1.0,31.78091201291768,28.090022344279408,31.78091201291768,0,-11.613542327350675,0.0,True
DLAsDeQPgzn8YyWqLKJ7wuKuwfguKmzeHUbwpjeapump,2025-01-29T17:27:06.635194,2,1.0,1.454594833,0.0,0.020766475067560273,0.08275121035027075,0.04241373388230966,0.003622203109421819,0.4,0.0,1,4,0.75,4.445217340999999,0.0,0.08497460687157693,0.9842987260999523,0.2422971747323082,1.1965197268902543,0.8,0.0,1,0,0,0,50,0,0,0,0,0,0,0,8,0.75,4.906601748,63.477925547137076,0.036545635849917615,0.7354811965747626,0.07444941129332504,0.20348143531435847,1.6,0.0,1,1,1.0,0.501757588,50,0.0,0.0,0,0.0,0.2,0.0,1,7,0.2857142857142857,3.6346609349999994,14.604018879285064,0.03594619566404651,0.7574475243721875,-0.12024057185085271,0.15468094883862643,1.4,0.0,1,6,0.8333333333333334,5.899812174,84.43906226792753,0.09317998480861688,0.9274383103054311,0.2303403882516496,0.8316563997739478,0.6,0.0,1,8,0.75,4.906601748,63.477925547137076,0.036545635849917615,0.7354811965747626,0.07444941129332504,0.20348143531435847,0.8,0.0,1,8,0.375,4.136418523,12.924973016629991,0.04261330625631607,0.7116092134704233,-0.13923321877586242,0.13537924861743747,0.8,0.0,1,14,0.7857142857142857,10.806413922,74.34297764602562,0.10910257212590074,0.9217577030150016,0.3369114753235325,0.5062216054642443,0.7,0.0,1,22,0.6363636363636364,14.942832445000002,59.24313130979298,0.0913584246917626,0.915180708359268,0.18240334316776982,0.38639740879929685,0.7333333333333333,0.0,1,1.0,31.389997574787877,37.52470897257135,116.04488448204253,209.2492591131498,19.543523006547815,165.187172,False
7nioXNDm3jXeaE8Hj2E6PKbu9uPsDw74KAcjZ4jWpump,2025-01-29T17:18:32.548372,4,0.75,1.016990575,5.448456265496702,0.013265102138168115,0.9444227328578129,-0.029404434359357204,0.057656295924482126,0.8,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,4,0.75,1.016990575,5.448456265496702,0.013265102138168115,0.9444227328578129,-0.029404434359357204,0.057656295924482126,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,4,0.75,1.016990575,5.448456265496702,0.013265102138168115,0.9444227328578129,-0.029404434359357204,0.057656295924482126,0.2,0.0,1,4,0.75,1.016990575,5.448456265496702,0.013265102138168115,0.9444227328578129,-0.029404434359357204,0.057656295924482126,0.13333333333333333,0.0,1,1.0,30.812861723512228,28.006876553849544,30.868263741101508,0,-9.106538674794797,1.41014,True
BEXigSgN9h2JSJfFzEPKYrsYwYMkR4rkEmJa4H4Kpump,2025-01-29T17:17:23.137807,2,0.5,4,0.0,0.06132168519106481,0.0,-0.11555720767172556,0.0,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,7,0.8571428571428571,1.7288818839999998,0.0,0.003299746852709926,2.210435636391843,0.009668717638691296,0.2980508154545363,1.4,0.0,1,14,0.5714285714285714,5.419544569,94.88900588170301,0.04982607652056276,1.5551594640442505,0.23310236712383428,0.362426018681376,2.8,0.0,1,7,0.42857142857142855,4.943435194999999,0.6879919092737339,0.12737371244888984,1.073310556673188,-0.25618120588662063,0.5745296048620919,1.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,0.5,4,0.0,0.06132168519106481,0.0,-0.11555720767172556,0.0,0.2,0.0,1,21,0.6666666666666666,7.148426453,96.34358255048879,0.12982755032304352,1.7263413859026595,0.375140377109601,0.3453310914279535,2.1,0.0,1,7,0.42857142857142855,4.943435194999999,0.6879919092737339,0.12737371244888984,1.073310556673188,-0.25618120588662063,0.5745296048620919,0.7,0.0,1,23,0.6521739130434783,11.148426453,59.26500570743143,0.12584630741814448,1.5075641426850834,0.09728521739019111,0.5339776413500434,1.15,0.0,1,30,0.6,16.091861648000002,38.77435963187995,0.1268523941650954,1.385381398005771,-0.18240275373629025,0.5522157312079968,1.0,0.0,1,1.0,35.038785015222075,28.54728028627473,38.536598628449,0,-18.52662621185982,22.534748,True
DFhqZ6bf4wpaJgnJvvd4sADKyiJQmmiqyqkhb5vupump,2025-01-29T17:06:36.943570,4,1.0,1.1967251520000002,0.0,0.004476504468660948,1.4431523475648167,0.009229492623174929,0.186420305511668,0.8,0.0,1,1,1.0,2.124154822,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.00999,50,0.0,0.0,0,0.0,0.2,0.0,1,4,0.75,2.258542452,99.99731551472236,0.051611780323638855,1.587151658961647,0.12447385654955209,0.8031069573456275,0.8,0.0,1,5,0.4,5.807229669000001,1.1961571135868638,0.09166553212569961,0.8123547093396047,-0.18451027651834853,0.8902037116102914,1.0,0.0,1,1,1.0,0.016272211,50,0.0,0.0,0,0.0,0.2,0.0,1,5,1.0,3.3208799740000003,0.0,0.05212208022310518,1.2434136517458072,0.1385015379024957,0.6820207883774062,0.5,0.0,1,5,0.8,2.268532452,99.9973847065245,0.04850818075697265,1.8330992616001454,0.12818936004858603,0.6917066468397254,0.5,0.0,1,6,0.5,5.823501880000001,1.5751096637946773,0.09285464235440245,0.9903711047605712,-0.18378246916658833,0.9239784895907444,0.6,0.0,1,10,0.9,5.589412426000001,99.99866069471521,0.08111714540346965,1.4946595735665993,0.28515198789738777,0.6979380706791611,0.5,0.0,1,16,0.75,11.412914306000001,61.04472744554813,0.10740030689897902,1.2713634321953649,0.1491038276651969,0.8224179470270483,0.5333333333333333,0.0,1,1.0,35.99632179785579,37.14291524930823,50.79165505003406,0,3.185307259701014,20.705423,True
3uoZxMT8nSihA2KtryA1kFpQPYprsYvHRwQ4WYh7pump,2025-01-29T17:19:59.177773,1,1.0,1.875,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1.875,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1.875,50,0.0,0.0,0,0.0,0.05,0.0,1,1,1.0,1.875,50,0.0,0.0,0,0.0,0.03333333333333333,0.0,1,1.0,31.662181578005857,31.711789375456753,31.711789375456753,0.0,0.1566783935234471,62.441261,False
JD3Kx3makxTfZnUNbPDyvJe7cv9m5qmNDE5nzJ4hpump,2025-01-29T17:19:37.617757,3,0.3333333333333333,7.36591196,0.0,0.11644333678783832,0.08518775362663562,-0.24965086250638524,0.04374867158686951,0.6,0.0,1,4,1.0,0.103392574,0.0,0.0017852108937860235,0.23260214684334493,0.004653812056080188,3.6148156159594255e-05,0.8,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,7,0.7142857142857143,7.469304534000001,2.033085175642725,0.11145974558724102,1.1340210316185635,-0.24446991474909238,1.4642204607848295,0.7,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,7,0.7142857142857143,7.469304534000001,2.033085175642725,0.11145974558724102,1.1340210316185635,-0.24446991474909238,1.4642204607848295,0.35,0.0,1,7,0.7142857142857143,7.469304534000001,2.033085175642725,0.11145974558724102,1.1340210316185635,-0.24446991474909238,1.4642204607848295,0.23333333333333334,0.0,1,1.0,37.261312206776246,28.096192476898096,41.792154551026194,48.74668368459359,-24.59687860432195,97.153924,False
6gvUnDChWUSC6Uke9q1VG2q7ufKNgkpdfdAZNLKELpfr,2025-01-29T17:22:15.718183,6,0.8333333333333334,0.718128601,46.913914826903536,0.0050487929610251855,0.8356289360960221,-0.0017038579773733086,0.010002968181344987,1.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,7,1.0,5.837273689999999,0.0,0.06565863493260138,1.067895042521812,0.20967203628971956,0.7930145825633302,1.4,0.0,1,3,0.3333333333333333,5.998296688,8.098027671494933,0.1269652692690659,1.2558970434791374,-0.23776943182344745,6.30552791640834,0.6,0.0,1,2,1.0,0.596603384,0.0,0.005768352843792195,0.31437138144023663,0.011603639574924747,0.008794222319575225,0.4,0.0,1,1,1.0,0.140604592,50,0.0,0.0,0,0.0,0.2,0.0,1,6,0.8333333333333334,0.718128601,46.913914826903536,0.0050487929610251855,0.8356289360960221,-0.0017038579773733086,0.010002968181344987,0.6,0.0,1,10,0.8,11.835570378,42.95022757428996,0.08856804537765632,1.3965451551211139,-0.07795419241430106,2.7320481519280704,1.0,0.0,1,3,1.0,0.737207976,0.0,0.007971235120602558,0.4342864943116379,0.01961963881578793,0.011389120512696816,0.3,0.0,1,16,0.8125,12.553698979,52.72292478141853,0.1396025967203293,1.7918525427297773,0.04277872212548351,1.976550844693613,0.8,0.0,1,19,0.8421052631578947,13.290906955,55.254344868555144,0.13403677827042507,1.8665727471609097,0.08721887231958077,1.7048723789276963,0.6333333333333333,0.0,1,1.0,36.41412481535014,39.73781162243872,285.98810085564116,619.6875952125971,9.127465849975607,691.556444,False
DTv9LVRWvifFiNxRRQZTaHyKHcrN7n6aX3AG1xTupump,2025-01-29T17:27:55.734757,4,1.0,6.226751176,0.0,0.10782200987644035,0.4491865321161914,0.3372357548659007,0.48894104124294,0.8,0.0,1,18,0.8888888888888888,30.963113532,80.03350339112451,0.1966547663478586,0.9555061997021128,1.0270018453660086,2.7015391072603636,3.6,0.0,1,71,0.7887323943661971,84.84986494000003,50.51629890339204,0.3137042754290875,1.3032429186701497,0.0260921035765891,2.425695937836319,14.2,0.0,1,37,0.4594594594594595,38.63922332700001,33.665756719874096,0.20053652966333552,1.2616299714295462,-0.35337209233888006,1.735870503438952,7.4,0.0,1,34,0.38235294117647056,23.195573507,38.33789110800768,0.07234582519787364,1.4411100486566735,-0.2070402697612698,0.9665997724056836,6.8,0.0,1,36,0.3333333333333333,56.989609671000004,67.36095051359548,0.4728902426002802,2.29503916358921,1.190135833578231,13.199776119445676,7.2,0.0,1,22,0.9090909090909091,37.189864708,82.83458219035668,0.29292770272456636,0.8977723397991407,1.8113806057787514,2.303224527269042,2.2,0.0,1,108,0.6759259259259259,123.48908826700007,44.457320074179485,0.27884570713138124,1.2955721347308788,-0.40222696167039734,2.194486202432964,10.8,0.0,1,70,0.35714285714285715,80.185183178,58.95426460168196,0.3574976228808221,2.3844724408459412,0.6231837601786686,7.460652052020968,7.0,0.0,1,130,0.7153846153846154,160.67895297500016,52.74267164639937,0.28212635495437094,1.2149368284885476,0.7332283538898872,2.254959134141308,6.5,0.0,1,200,0.59,240.8641361530001,54.20487677963742,0.33637614109960423,1.67696822209493,1.6045247299877117,4.078814497900466,6.666666666666667,0.0,1,1.0,43.93353959432919,114.6164790710443,368.5872152556832,221.58309018305889,160.88605682442815,76.578035,False
HntDfUXHSdrEHL9VXYretBVf3Zf4tdGKxmpNmjCDpump,2025-01-29T17:20:17.817955,6,1.0,1.666040255,0.0,0.022286182246896838,1.2489272230117527,0.05554431603827068,0.12026596620226815,1.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,3,0.6666666666666666,0.601615162,34.44751656254566,0.005617867820703816,0.7359508811520877,-0.006528315981130464,0.021781746309976365,0.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,0.0,5.2837e-05,50,0.0,0.0,0,0.0,0.2,0.0,1,6,1.0,1.666040255,0.0,0.022286182246896838,1.2489272230117527,0.05554431603827068,0.12026596620226815,0.6,0.0,1,3,0.6666666666666666,0.601615162,34.44751656254566,0.005617867820703816,0.7359508811520877,-0.006528315981130464,0.021781746309976365,0.3,0.0,1,1,0.0,5.2837e-05,50,0.0,0.0,0,0.0,0.1,0.0,1,9,0.8888888888888888,2.2676554170000003,81.48093692726577,0.023876131477850875,1.1824268172837407,0.049409290612412594,0.08876007211614759,0.45,0.0,1,10,0.8,2.2677082540000004,81.47885425480364,0.023046487820178964,1.2901427279729611,0.04940728472277417,0.08559529226721535,0.3333333333333333,0.0,1,1.0,90.47813160141644,96.15442656778494,100.05334900357433,4.054854856880465,6.273665101059227,94.5608,False
6Mb5cuLwXwFTSHUCkwx3zontaWwEj66AFVRfJYCVpump,2025-01-29T17:04:43.283726,3,0.6666666666666666,1.6250887669999998,5.768326633974212,0.02282264792893007,0.6447333531965408,-0.04614247908392586,0.12197531336611867,0.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,3,0.6666666666666666,1.6250887669999998,5.768326633974212,0.02282264792893007,0.6447333531965408,-0.04614247908392586,0.12197531336611867,0.3,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1,50,0.0,0.0,0,0.0,0.1,0.0,1,3,0.6666666666666666,1.6250887669999998,5.768326633974212,0.02282264792893007,0.6447333531965408,-0.04614247908392586,0.12197531336611867,0.15,0.0,1,4,0.75,2.625088767,57.110153765936104,0.02373726279202492,0.5512223150834799,0.01629629813491941,0.13086442041270527,0.13333333333333333,0.0,1,1.0,31.389997574787877,29.811672935359805,31.901538333721017,0,-5.028113288851496,20.211365,True
FdKxzuu5gMnYyQ56dt6kGQYAcu95SAeKQDLLkYpspump,2025-01-29T17:15:56.318579,2,0.5,0.987808944,0.0,0.01580549744911016,0.0,-0.031119141388387662,0.0,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,0.987808944,0.0,0.01580549744911016,0.0,-0.031119141388387662,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,0.987808944,0.0,0.01580549744911016,0.0,-0.031119141388387662,0.0,0.1,0.0,1,2,0.5,0.987808944,0.0,0.01580549744911016,0.0,-0.031119141388387662,0.0,0.06666666666666667,0.0,1,1.0,30.812861723512228,27.958993476234856,30.812861723512228,0,-9.26193831941187,0.0,True
9VWE9TjEvXFEwpXCt2aFboPQPxW1hChng9depenPpump,2025-01-29T17:17:00.359125,2,0.5,1.560058146,0.0,0.02552869368712814,0.0,-0.04978640547899974,0.0,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.00980198,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,1.560058146,0.0,0.02552869368712814,0.0,-0.04978640547899974,0.0,0.2,0.0,1,1,1.0,0.00980198,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,3,0.6666666666666666,1.569860126,1.225569765024872,0.024120927122750185,0.6938615631975119,-0.049168667536911105,0.13183328328694013,0.15,0.0,1,3,0.6666666666666666,1.569860126,1.225569765024872,0.024120927122750185,0.6938615631975119,-0.049168667536911105,0.13183328328694013,0.1,0.0,1,1.0,29.738595807254008,28.258018018017978,29.738595807254008,0,-4.978640547899974,0.0,True
AhChzUtkAUXqoCeh133UN3XWy66RpUqEFCr4Pv4Fpump,2025-01-29T17:12:04.462363,3,1.0,0.358050815,0.0,0.001034530676457221,1.1413758844999184,0.0021973381253015145,0.018556847915801238,0.6,0.0,1,1,1.0,0.008471126,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.329154232,50,0.0,0.0,0,0.0,0.2,0.0,1,4,1.0,0.366521941,0.0,0.0012013932890065587,1.3900258021600056,0.0025849681571464703,0.01622279561380778,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.329154232,50,0.0,0.0,0,0.0,0.1,0.0,1,4,1.0,0.366521941,0.0,0.0012013932890065587,1.3900258021600056,0.0025849681571464703,0.01622279561380778,0.2,0.0,1,5,1.0,0.6956761730000001,0.0,0.006660549373599092,1.066163891046601,0.01770476228129975,0.022005041334271523,0.16666666666666666,0.0,1,1.0,59.487227065199384,60.54029271348928,80.17062034952392,32.425227490947876,1.770238251542151,64.867051,False
C3NQqPPGyqETA5cmhyfFHY3DMLgEPYPFZZRVETfpump,2025-01-29T17:23:37.662152,1,1.0,1.712999678,50,0.0,0.0,0,0.0,0.2,0.0,1,1,0.0,1.712999678,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.4995,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,3.425999356,0.0,0.05497911443078456,0.0,-0.10422787272039717,0.0,0.2,0.0,1,1,1.0,0.4995,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,3,0.6666666666666666,3.925499356,22.234121717776105,0.04660731408300235,0.43717946353497855,-0.07442797513498134,0.3272403263346897,0.15,0.0,1,3,0.6666666666666666,3.925499356,22.234121717776105,0.04660731408300235,0.43717946353497855,-0.07442797513498134,0.3272403263346897,0.1,0.0,1,1.0,31.791674907994167,28.478096262115507,31.791674907994167,0,-10.422787272039717,0.0,True
5m4J88PDHaJFssvj7myyqZt7wRnwc5JsErLhqx1MP9Ff,2025-01-29T17:17:03.729092,2,1.0,0.029903268,0.0,0.0006662243691875501,0.3376464405161336,0.0013333370400034907,2.5485999269956004e-05,0.4,0.0,1,1,1.0,0.00980198,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.03920792,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,3,1.0,0.039705248,0.0,0.0008259883574947652,0.3614407075125867,0.001987128551583847,2.2883763139907557e-05,0.3,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.03920792,50,0.0,0.0,0,0.0,0.1,0.0,1,3,1.0,0.039705248,0.0,0.0008259883574947652,0.3614407075125867,0.001987128551583847,2.2883763139907557e-05,0.15,0.0,1,4,1.0,0.078913168,0.0,0.0016719666587128265,0.6075198786270627,0.004604428272273405,0.000143648124694392,0.13333333333333333,0.0,1,1.0,27.977474195636088,28.08770475224787,28.125044156215548,0.13293860889323797,0.39399752758587386,75.83181,False
